Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ORTHEX.HE,ORTHEX.HE,ORTHEX.HE,ORTHEX.HE,ORTHEX.HE,ORTHEX.HE
Date,,,,,,
2021-03-25,6.324088096618652,7.414999961853027,8.0,7.301000118255615,8.0,1633482
2021-03-26,6.8997802734375,8.09000015258789,8.199000358581543,7.800000190734863,7.900000095367432,483743
2021-03-29,7.526645183563232,8.824999809265137,9.25,8.119999885559082,8.204999923706055,412834
2021-03-30,7.334749221801758,8.600000381469727,9.15999984741211,8.5,9.0,280189
2021-03-31,7.078885078430176,8.300000190734863,8.65999984741211,8.100000381469727,8.65999984741211,124816
2021-04-01,7.2494611740112305,8.5,8.65999984741211,8.300000190734863,8.380000114440918,53142
2021-04-06,7.590611934661865,8.899999618530273,9.0,8.619999885559082,8.699999809265137,94394
2021-04-07,7.641783714294434,8.960000038146973,9.0,8.920000076293945,8.979999542236328,66039
2021-04-08,7.658841609954834,8.979999542236328,9.020000457763672,8.920000076293945,9.0,68976
2021-04-09,7.62472677230835,8.9399995803833,9.079999923706055,8.880000114440918,9.020000457763672,45997
2021-04-12,7.692958354949951,9.020000457763672,9.0600004196167,8.9399995803833,8.960000038146973,27723
2021-04-13,7.675899028778076,9.0,9.140000343322754,8.979999542236328,9.039999961853027,41657
2021-04-14,7.675899028778076,9.0,9.100000381469727,8.880000114440918,9.100000381469727,215748
2021-04-15,7.727072238922119,9.0600004196167,9.100000381469727,9.0,9.020000457763672,85496
2021-04-16,7.897648811340332,9.260000228881836,9.319999694824219,9.0600004196167,9.0600004196167,26757
2021-04-19,7.846475124359131,9.199999809265137,9.260000228881836,9.140000343322754,9.260000228881836,29842
2021-04-20,7.744129180908203,9.079999923706055,9.239999771118164,9.079999923706055,9.220000267028809,86202
2021-04-21,7.7782464027404785,9.119999885559082,9.180000305175781,9.0600004196167,9.100000381469727,18675
2021-04-22,7.7782464027404785,9.119999885559082,9.180000305175781,9.079999923706055,9.140000343322754,11452
2021-04-23,7.8123602867126465,9.15999984741211,9.15999984741211,9.079999923706055,9.140000343322754,16290
2021-04-26,7.846475124359131,9.199999809265137,9.199999809265137,9.0600004196167,9.140000343322754,27731
2021-04-27,7.7782464027404785,9.119999885559082,9.199999809265137,9.020000457763672,9.199999809265137,31627
2021-04-28,7.7782464027404785,9.119999885559082,9.15999984741211,9.039999961853027,9.140000343322754,20470
2021-04-29,7.897648811340332,9.260000228881836,9.260000228881836,9.039999961853027,9.119999885559082,38001
2021-04-30,7.829418182373047,9.180000305175781,9.260000228881836,9.140000343322754,9.260000228881836,26710
2021-05-03,8.017050743103027,9.399999618530273,9.399999618530273,9.180000305175781,9.199999809265137,28771
2021-05-04,7.948821067810059,9.319999694824219,9.399999618530273,9.260000228881836,9.380000114440918,20323
2021-05-05,7.965877532958984,9.34000015258789,9.34000015258789,9.239999771118164,9.319999694824219,40660
2021-05-06,7.914703369140625,9.279999732971191,9.319999694824219,9.220000267028809,9.239999771118164,68102
2021-05-07,7.948821067810059,9.319999694824219,9.399999618530273,9.260000228881836,9.300000190734863,26365
2021-05-10,8.051163673400879,9.4399995803833,9.460000038146973,9.300000190734863,9.399999618530273,25589
2021-05-11,8.656707763671875,10.149999618530273,10.149999618530273,9.899999618530273,10.0,126971
2021-05-12,8.37525749206543,9.819999694824219,10.300000190734863,9.640000343322754,10.199999809265137,60266
2021-05-14,8.443489074707031,9.899999618530273,10.0,9.65999984741211,9.920000076293945,75180
