Price,Adj Close,Close,High,Low,Open,Volume
Ticker,REBL.HE,REBL.HE,REBL.HE,REBL.HE,REBL.HE,REBL.HE
Date,,,,,,
2016-01-04,5.264934062957764,6.420000076293945,6.420000076293945,6.400000095367432,6.409999847412109,1131
2016-01-05,5.264934062957764,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,0
2016-01-07,5.305938243865967,6.46999979019165,6.46999979019165,6.46999979019165,6.46999979019165,81
2016-01-08,5.273134708404541,6.429999828338623,6.460000038146973,6.409999847412109,6.460000038146973,1570
2016-01-11,5.297737121582031,6.460000038146973,6.460000038146973,6.460000038146973,6.460000038146973,12
2016-01-12,5.363343715667725,6.539999961853027,6.539999961853027,6.539999961853027,6.539999961853027,34
2016-01-13,5.37154483795166,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,100
2016-01-14,5.37154483795166,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,0
2016-01-15,5.37154483795166,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,0
2016-01-18,5.248532295227051,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,1
2016-01-19,5.248532295227051,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0
2016-01-20,5.248532295227051,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0
2016-01-21,5.248532295227051,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0
2016-01-22,5.379745960235596,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,400
2016-01-25,5.379745960235596,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,0
2016-01-26,5.379745960235596,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,0
2016-01-27,5.379745960235596,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,0
2016-01-28,5.379745960235596,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,7
2016-01-29,5.379745960235596,6.559999942779541,6.559999942779541,6.559999942779541,6.559999942779541,0
2016-02-01,5.330541133880615,6.5,6.550000190734863,6.5,6.550000190734863,1780
2016-02-02,5.215728759765625,6.360000133514404,6.5,6.340000152587891,6.5,1210
2016-02-03,5.215728759765625,6.360000133514404,6.5,6.349999904632568,6.5,900
2016-02-04,5.166524410247803,6.300000190734863,6.349999904632568,6.300000190734863,6.349999904632568,19260
2016-02-05,5.166524410247803,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2016-02-08,5.387946605682373,6.570000171661377,6.570000171661377,6.360000133514404,6.360000133514404,550
2016-02-09,5.273134708404541,6.429999828338623,6.429999828338623,6.429999828338623,6.429999828338623,400
2016-02-10,5.273134708404541,6.429999828338623,6.429999828338623,6.429999828338623,6.429999828338623,150
2016-02-11,5.109118461608887,6.230000019073486,6.260000228881836,6.230000019073486,6.260000228881836,435
2016-02-12,5.240331649780273,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,3
2016-02-15,5.232130527496338,6.380000114440918,6.989999771118164,6.010000228881836,6.010000228881836,570
2016-02-16,5.232130527496338,6.380000114440918,6.380000114440918,6.380000114440918,6.380000114440918,0
2016-02-17,5.232130527496338,6.380000114440918,6.380000114440918,6.380000114440918,6.380000114440918,0
2016-02-18,5.232130527496338,6.380000114440918,6.380000114440918,6.380000114440918,6.380000114440918,0
2016-02-19,5.240331649780273,6.389999866485596,6.489999771118164,6.320000171661377,6.489999771118164,1263
2016-02-22,5.305938243865967,6.46999979019165,6.46999979019165,6.389999866485596,6.389999866485596,558
2016-02-23,5.297737121582031,6.460000038146973,6.460000038146973,6.460000038146973,6.460000038146973,400
2016-02-24,5.297737121582031,6.460000038146973,6.460000038146973,6.460000038146973,6.460000038146973,0
2016-02-25,5.289536476135254,6.449999809265137,6.449999809265137,6.449999809265137,6.449999809265137,500
2016-02-26,5.092716217041016,6.210000038146973,6.289999961853027,6.210000038146973,6.289999961853027,520
2016-02-29,5.330541133880615,6.5,6.5,6.260000228881836,6.260000228881836,416
2016-03-01,5.330541133880615,6.5,6.5,6.5,6.5,0
2016-03-02,5.37154483795166,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,199
2016-03-03,5.34694242477417,6.519999980926514,6.75,6.519999980926514,6.590000152587891,401
2016-03-04,5.330541133880615,6.5,6.519999980926514,6.5,6.519999980926514,2400
2016-03-07,5.330541133880615,6.5,6.5,6.5,6.5,0
2016-03-08,5.330541133880615,6.5,6.519999980926514,6.5,6.519999980926514,210
2016-03-09,5.330541133880615,6.5,6.5,6.5,6.5,0
2016-03-10,5.330541133880615,6.5,6.5,6.5,6.5,0
2016-03-11,5.34694242477417,6.519999980926514,6.519999980926514,6.519999980926514,6.519999980926514,100
2016-03-14,5.34694242477417,6.519999980926514,6.519999980926514,6.519999980926514,6.519999980926514,0
2016-03-15,5.412549018859863,6.599999904632568,6.599999904632568,6.519999980926514,6.519999980926514,721
2016-03-16,5.338741779327393,6.510000228881836,6.610000133514404,6.510000228881836,6.610000133514404,312
2016-03-17,5.338741779327393,6.510000228881836,6.510000228881836,6.510000228881836,6.510000228881836,0
2016-03-18,5.338741779327393,6.510000228881836,6.510000228881836,6.510000228881836,6.510000228881836,0
2016-03-21,5.330541133880615,6.5,6.510000228881836,6.5,6.510000228881836,88
2016-03-22,5.330541133880615,6.5,6.5,6.5,6.5,0
2016-03-23,5.305938243865967,6.46999979019165,6.480000019073486,6.46999979019165,6.480000019073486,40
2016-03-24,5.735917568206787,6.670000076293945,6.670000076293945,6.670000076293945,6.670000076293945,10
2016-03-29,5.5725250244140625,6.480000019073486,6.670000076293945,6.46999979019165,6.670000076293945,720
2016-03-30,5.5725250244140625,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0
2016-03-31,5.67572021484375,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,51
2016-04-01,5.67572021484375,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0
2016-04-04,5.67572021484375,6.599999904632568,6.599999904632568,6.519999980926514,6.519999980926514,188
2016-04-05,5.67572021484375,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0
