Date,Dividends
2002-04-29 10:00:00+03:00,0.625
2003-04-28 10:00:00+03:00,1.025
2004-04-29 10:00:00+03:00,2.5
2005-04-28 10:00:00+03:00,0.6
2006-04-28 10:00:00+03:00,0.6
2007-04-20 10:00:00+03:00,0.75
2008-04-25 10:00:00+03:00,1.0
2009-04-30 10:00:00+03:00,0.5
2009-12-07 10:00:00+02:00,0.3
2010-04-30 10:00:00+03:00,0.6
2010-11-29 10:00:00+02:00,0.4
2011-05-02 10:00:00+03:00,0.8
2011-12-02 10:00:00+02:00,0.4
2012-04-30 10:00:00+03:00,1.0
2012-12-04 10:00:00+02:00,0.2
2013-04-30 10:00:00+03:00,0.7
2013-12-11 10:00:00+02:00,0.15
2014-04-30 10:00:00+03:00,0.4
2015-04-30 10:00:00+03:00,0.46
2016-05-02 10:00:00+03:00,0.46
2017-05-02 10:00:00+03:00,0.5
2018-04-30 10:00:00+03:00,0.7
2019-04-29 10:00:00+03:00,0.63
2020-06-01 10:00:00+03:00,0.5
2020-10-23 10:00:00+03:00,0.25
2021-05-03 10:00:00+03:00,0.5
2021-10-21 10:00:00+03:00,0.5
2022-04-29 10:00:00+03:00,0.7
2022-10-03 10:00:00+03:00,0.3
2023-04-27 10:00:00+03:00,1.0
2024-04-29 10:00:00+03:00,0.55
2025-04-28 10:00:00+03:00,0.35
2025-11-27 10:00:00+02:00,0.2
2026-04-27 10:00:00+03:00,0.4
