Date,Dividends
2016-04-07 10:00:00+03:00,0.39
2017-04-05 10:00:00+03:00,0.54
2020-04-07 10:00:00+03:00,0.16
2021-04-08 10:00:00+03:00,0.4
2022-04-06 10:00:00+03:00,0.45
2023-04-05 10:00:00+03:00,0.6
2024-04-04 10:00:00+03:00,0.4
2024-10-25 10:00:00+03:00,0.3
2025-04-04 10:00:00+03:00,0.35
2025-10-24 10:00:00+03:00,0.35
2026-04-10 10:00:00+03:00,0.36
