Date,Dividends
2001-04-06 10:00:00+03:00,5.0
2002-04-05 10:00:00+03:00,0.6
2003-04-04 10:00:00+03:00,0.3
2004-03-25 10:00:00+02:00,0.65
2005-04-01 10:00:00+03:00,0.65
2006-03-30 10:00:00+03:00,0.73
2007-03-30 10:00:00+03:00,0.84
2008-04-03 10:00:00+03:00,0.85
2009-04-03 10:00:00+03:00,0.85
2010-03-31 10:00:00+03:00,0.76
2011-04-01 10:00:00+03:00,0.9
2012-03-29 10:00:00+03:00,0.85
2013-03-27 10:00:00+02:00,0.9
2014-03-27 10:00:00+02:00,1.0
2015-03-26 10:00:00+02:00,0.7
2016-04-01 10:00:00+03:00,0.7
2017-03-27 10:00:00+03:00,0.7
2018-03-28 10:00:00+03:00,0.7
2019-03-29 10:00:00+02:00,0.4
2020-05-27 10:00:00+03:00,0.45
2021-05-31 10:00:00+03:00,0.5
2022-05-06 10:00:00+03:00,0.4
2023-04-14 10:00:00+03:00,0.5
2024-04-12 10:00:00+03:00,0.75
2025-04-11 10:00:00+03:00,0.75
2026-04-16 10:00:00+03:00,0.7
