Date,Dividends
2020-02-03 10:00:00+02:00,0.72
2021-02-22 10:00:00+02:00,0.91
2022-02-28 10:00:00+02:00,2.0
2023-03-22 10:00:00+02:00,1.3
2024-03-20 10:00:00+02:00,0.7
2025-03-20 10:00:00+02:00,0.65
2026-03-18 10:00:00+02:00,0.32
