Date,Dividends
2000-03-10 10:00:00+02:00,0.059167
2001-03-09 10:00:00+02:00,0.059167
2002-03-08 10:00:00+02:00,0.075
2003-03-07 10:00:00+02:00,0.079167
2004-03-05 10:00:00+02:00,0.083333
2004-12-13 10:00:00+02:00,0.083333
2005-03-11 10:00:00+02:00,0.0875
2006-03-09 10:00:00+02:00,0.091667
2007-03-09 10:00:00+02:00,0.15
2008-03-14 10:00:00+02:00,0.266667
2009-03-13 10:00:00+02:00,0.3
2010-03-26 10:00:00+02:00,0.3
2011-04-01 10:00:00+03:00,0.333333
2012-03-23 10:00:00+02:00,0.333333
2013-03-22 10:00:00+02:00,0.35
2014-03-28 10:00:00+02:00,0.35
2015-03-27 10:00:00+02:00,0.35
2016-03-24 10:00:00+02:00,0.35
2017-03-24 10:00:00+02:00,0.35
2018-03-28 10:00:00+03:00,0.4
2019-03-29 10:00:00+02:00,0.4
2020-06-12 10:00:00+03:00,0.216667
2020-08-17 10:00:00+03:00,0.183333
2021-03-31 10:00:00+03:00,0.293333
2022-06-16 10:00:00+03:00,0.416667
2023-03-30 10:00:00+03:00,0.416667
2024-03-28 10:00:00+02:00,0.45
2025-03-28 10:00:00+02:00,0.55
2026-03-27 10:00:00+02:00,2.25
