Date,Dividends
2001-04-18 10:00:00+03:00,0.1125
2002-04-05 10:00:00+03:00,0.1125
2003-04-10 10:00:00+03:00,0.3125
2004-04-15 10:00:00+03:00,0.175
2005-04-06 10:00:00+03:00,0.1625
2006-04-05 10:00:00+03:00,0.2125
2007-04-04 10:00:00+03:00,0.325
2008-04-11 10:00:00+03:00,0.4
2009-04-08 10:00:00+03:00,0.25
2010-04-09 10:00:00+03:00,0.4
2011-04-08 10:00:00+03:00,0.5
2012-04-12 10:00:00+03:00,0.5
2013-04-11 10:00:00+03:00,0.5
2014-04-17 10:00:00+03:00,0.65
2015-04-17 10:00:00+03:00,0.65
2016-04-15 10:00:00+03:00,0.7
2017-04-24 10:00:00+03:00,0.75
2018-04-17 10:00:00+03:00,0.8
2019-04-17 10:00:00+03:00,0.45
2019-08-30 10:00:00+03:00,0.45
2020-04-09 10:00:00+03:00,0.5
2020-08-31 10:00:00+03:00,0.5
2021-04-01 10:00:00+03:00,0.55
2021-08-26 10:00:00+03:00,0.55
2022-03-31 10:00:00+03:00,0.6
2022-08-25 10:00:00+03:00,0.6
2023-03-30 10:00:00+03:00,0.6
2023-08-28 10:00:00+03:00,0.6
2024-03-27 10:00:00+02:00,0.6
2024-08-26 10:00:00+03:00,0.6
2025-04-17 10:00:00+03:00,0.65
2025-08-28 10:00:00+03:00,0.65
2026-04-02 10:00:00+03:00,0.67
