Date,Dividends
2002-03-21 10:00:00+02:00,1.306762
2003-03-20 10:00:00+02:00,0.560041
2003-12-05 10:00:00+02:00,0.560041
2004-03-18 10:00:00+02:00,1.120082
2004-11-26 10:00:00+02:00,0.746721
2005-03-16 10:00:00+02:00,0.448033
2006-03-17 10:00:00+02:00,1.269426
2007-03-14 10:00:00+02:00,0.672049
2008-03-12 10:00:00+02:00,0.746721
2009-03-18 10:00:00+02:00,0.373361
2014-04-03 10:00:00+03:00,0.074672
2015-03-27 10:00:00+02:00,0.149344
2016-04-06 10:00:00+03:00,0.074672
2018-04-11 10:00:00+03:00,0.074672
2019-04-05 10:00:00+03:00,0.044803
2020-04-03 10:00:00+03:00,0.04
2021-04-14 10:00:00+03:00,0.04
2022-04-13 10:00:00+03:00,0.06
2023-04-05 10:00:00+03:00,0.08
2024-04-10 10:00:00+03:00,0.1
2025-05-07 10:00:00+03:00,0.06
