Date,Dividends
2007-04-04 10:00:00+03:00,0.033333
2008-04-03 10:00:00+03:00,0.133333
2009-04-16 10:00:00+03:00,0.066667
2010-04-09 10:00:00+03:00,0.033333
2011-04-01 10:00:00+03:00,0.066667
2012-03-29 10:00:00+03:00,0.066667
2013-03-22 10:00:00+02:00,0.066667
2013-08-06 10:00:00+03:00,0.04
2013-12-10 10:00:00+02:00,0.1
2014-03-21 10:00:00+02:00,0.1
2015-03-20 10:00:00+02:00,0.15
2016-03-16 10:00:00+02:00,0.233333
2017-03-23 10:00:00+02:00,0.246667
2018-03-21 10:00:00+02:00,0.78
2019-03-21 10:00:00+02:00,0.28
2020-06-09 10:00:00+03:00,0.3
2021-03-18 10:00:00+02:00,0.32
2022-04-11 10:00:00+03:00,0.34
2023-03-24 10:00:00+02:00,0.36
2024-04-05 10:00:00+03:00,0.38
2025-04-11 10:00:00+03:00,0.4
