Date,Dividends
2001-02-09 10:00:00+02:00,4.105394
2002-02-07 10:00:00+02:00,1.231618
2003-02-06 10:00:00+02:00,1.108456
2004-02-05 10:00:00+02:00,1.642157
2007-02-08 10:00:00+02:00,0.451593
2008-02-07 10:00:00+02:00,0.821079
2009-02-12 10:00:00+02:00,0.821079
2010-02-12 10:00:00+02:00,0.574755
2011-04-18 10:00:00+03:00,0.533701
2012-04-19 10:00:00+03:00,0.410539
2014-04-17 10:00:00+03:00,0.410539
2015-04-23 10:00:00+03:00,0.574755
2016-04-21 10:00:00+03:00,0.780025
2017-04-21 10:00:00+03:00,0.328431
2018-04-19 10:00:00+03:00,0.164216
2019-04-26 10:00:00+03:00,0.164216
2023-04-28 10:00:00+03:00,0.4
2024-04-24 10:00:00+03:00,1.0
2025-04-25 10:00:00+03:00,0.5
2025-08-15 10:00:00+03:00,0.5
2026-04-22 10:00:00+03:00,0.5
