Date,Dividends
2019-05-16 10:00:00+03:00,0.38
2020-06-05 10:00:00+03:00,0.21
2020-11-17 10:00:00+02:00,0.21
2021-03-22 10:00:00+02:00,0.35
2021-08-26 10:00:00+03:00,0.4
2022-05-12 10:00:00+03:00,0.45
2023-04-20 10:00:00+03:00,0.11
2023-10-17 10:00:00+03:00,0.11
2024-04-18 10:00:00+03:00,0.22
2025-04-16 10:00:00+03:00,0.22
2026-04-15 10:00:00+03:00,0.24
