Date,Dividends
2006-03-16 10:00:00+02:00,0.018963
2007-03-15 10:00:00+02:00,0.037926
2008-03-13 10:00:00+02:00,0.028445
2009-03-13 10:00:00+02:00,0.028445
2009-12-07 10:00:00+02:00,0.018963
2010-03-19 10:00:00+02:00,0.028445
2011-03-21 10:00:00+02:00,0.028445
2012-03-23 10:00:00+02:00,0.028445
2013-03-15 10:00:00+02:00,0.037926
2014-03-14 10:00:00+02:00,0.037926
2015-03-13 10:00:00+02:00,0.047408
2016-03-23 10:00:00+02:00,0.018963
2017-03-29 10:00:00+03:00,0.028445
2018-04-13 10:00:00+03:00,0.028445
