Date,Dividends
2022-04-06 10:00:00+03:00,0.8
2023-04-13 10:00:00+03:00,0.82
2024-04-12 10:00:00+03:00,0.42
2024-10-14 10:00:00+03:00,0.43
2025-04-11 10:00:00+03:00,0.43
2025-10-15 10:00:00+03:00,0.44
2026-04-16 10:00:00+03:00,0.22
