Date,Dividends
2002-04-12 10:00:00+03:00,0.375
2002-07-30 10:00:00+03:00,0.625
2003-04-08 10:00:00+03:00,0.625
2004-04-27 10:00:00+03:00,1.0
2005-04-12 10:00:00+03:00,0.6
2006-04-21 10:00:00+03:00,0.6
2007-04-17 10:00:00+03:00,0.9
2008-04-15 10:00:00+03:00,1.0
2009-04-28 10:00:00+03:00,0.3
2010-04-20 10:00:00+03:00,0.35
2011-04-15 10:00:00+03:00,0.5
2012-04-20 10:00:00+03:00,0.4
2013-04-19 10:00:00+03:00,0.15
2014-04-25 10:00:00+03:00,0.1
2015-04-23 10:00:00+03:00,0.1
2016-04-21 10:00:00+03:00,0.1
2017-04-21 10:00:00+03:00,0.12
2020-06-11 10:00:00+03:00,0.2
2021-04-22 10:00:00+03:00,0.2
2022-04-27 10:00:00+03:00,0.2
2022-11-08 10:00:00+02:00,0.1
2023-04-28 10:00:00+03:00,0.2
2024-04-26 10:00:00+03:00,0.2
2025-04-25 10:00:00+03:00,0.22
2026-04-24 10:00:00+03:00,0.25
