Date,Dividends
2008-04-15 10:00:00+03:00,1.820811
2009-03-25 10:00:00+02:00,1.820811
2010-03-17 10:00:00+02:00,1.820811
2011-03-16 10:00:00+02:00,1.820811
2012-03-15 10:00:00+02:00,1.820811
2013-03-21 10:00:00+02:00,0.910405
2014-03-27 10:00:00+02:00,1.820811
2015-03-26 10:00:00+02:00,1.820811
2016-03-23 10:00:00+02:00,1.8323
2017-03-24 10:00:00+02:00,1.8323
2018-03-21 10:00:00+02:00,1.09938
