Date,Dividends
2001-09-28 10:00:00+03:00,0.284028
2002-03-20 10:00:00+02:00,0.946759
2003-03-19 10:00:00+02:00,0.47338
2004-03-17 10:00:00+02:00,0.47338
2004-12-07 10:00:00+02:00,0.47338
2005-03-23 10:00:00+02:00,0.378704
2006-03-23 10:00:00+02:00,0.568055
2007-03-22 10:00:00+02:00,0.662731
2008-04-03 10:00:00+03:00,0.946759
2009-04-03 10:00:00+03:00,0.662731
2011-04-14 10:00:00+03:00,0.284028
2012-04-17 10:00:00+03:00,0.284028
2013-04-09 10:00:00+03:00,0.47338
2014-04-01 10:00:00+03:00,0.189352
2015-03-25 10:00:00+02:00,0.378704
2016-04-01 10:00:00+03:00,0.757407
2017-03-29 10:00:00+03:00,0.946759
2018-03-23 10:00:00+02:00,1.183449
2019-04-03 10:00:00+03:00,1.325463
2020-04-01 10:00:00+03:00,1.372801
2021-04-01 10:00:00+03:00,0.757407
2024-04-05 10:00:00+03:00,0.1
2025-04-16 10:00:00+03:00,0.55
2026-04-15 10:00:00+03:00,0.65
