Date,Dividends
2000-04-27 10:00:00+03:00,0.3
2001-04-05 10:00:00+03:00,0.335
2002-04-05 10:00:00+03:00,0.075
2003-04-14 10:00:00+03:00,0.0525
2003-12-05 10:00:00+02:00,0.065
2004-04-21 10:00:00+03:00,0.1275
2005-04-01 10:00:00+03:00,0.0575
2006-04-07 10:00:00+03:00,0.07
2007-04-16 10:00:00+03:00,0.09
2008-04-18 10:00:00+03:00,0.045
2009-04-01 10:00:00+03:00,0.03
2010-04-15 10:00:00+03:00,0.025
2011-04-15 10:00:00+03:00,0.025
2024-04-26 10:00:00+03:00,0.01
2025-10-03 10:00:00+03:00,0.01
