Date,Dividends
2002-03-14 10:00:00+02:00,0.816297
2003-03-13 10:00:00+02:00,1.42852
2003-10-23 10:00:00+03:00,1.42852
2004-03-16 10:00:00+02:00,0.612223
2004-09-03 10:00:00+03:00,0.591816
2007-03-30 10:00:00+03:00,0.122445
2010-03-24 10:00:00+02:00,0.040815
2015-03-20 10:00:00+02:00,0.031224
2016-03-17 10:00:00+02:00,0.062449
2017-03-16 10:00:00+02:00,0.068694
2018-03-16 10:00:00+02:00,0.068694
2020-03-20 10:00:00+02:00,0.031224
2021-03-26 10:00:00+02:00,0.124898
2022-03-25 10:00:00+02:00,0.124898
2023-04-04 10:00:00+03:00,0.062449
2024-04-05 10:00:00+03:00,0.062449
