Date,Dividends
2007-04-03 10:00:00+03:00,0.0875
2008-03-19 10:00:00+02:00,0.2375
2009-03-19 10:00:00+02:00,0.25
2010-03-19 10:00:00+02:00,0.175
2011-03-23 10:00:00+02:00,0.1875
2012-03-26 10:00:00+03:00,0.2125
2013-03-27 10:00:00+02:00,0.3
2014-04-01 10:00:00+03:00,0.2
2015-03-31 10:00:00+03:00,0.1
2020-03-12 10:00:00+02:00,0.1
2021-04-26 10:00:00+03:00,0.1
2021-11-02 10:00:00+02:00,0.1
2022-04-22 10:00:00+03:00,0.12
2022-10-28 10:00:00+03:00,0.12
2023-05-04 10:00:00+03:00,0.15
2023-10-27 10:00:00+03:00,0.15
2024-04-26 10:00:00+03:00,0.18
2024-10-24 10:00:00+03:00,0.18
2025-04-25 10:00:00+03:00,0.19
2025-10-23 10:00:00+03:00,0.19
2026-04-23 10:00:00+03:00,0.2
