Date,Dividends
2022-04-04 10:00:00+03:00,0.62
2023-03-16 10:00:00+02:00,0.37
2024-03-15 10:00:00+02:00,0.78
2025-03-14 10:00:00+02:00,0.395
2025-09-16 10:00:00+03:00,0.395
2026-03-13 10:00:00+02:00,0.35
2026-09-15 10:00:00+03:00,0.35
