Date,Dividends
2001-03-30 10:00:00+03:00,0.104782
2002-03-22 10:00:00+02:00,0.209563
2003-03-21 10:00:00+02:00,0.361973
2004-03-25 10:00:00+02:00,0.228614
2004-12-14 10:00:00+02:00,0.057154
2005-03-02 10:00:00+02:00,0.104782
2006-03-10 10:00:00+02:00,0.047628
2007-03-01 10:00:00+02:00,0.076205
2008-03-12 10:00:00+02:00,0.095256
2009-06-24 10:00:00+03:00,0.047628
2010-03-04 10:00:00+02:00,0.133358
2011-03-17 10:00:00+02:00,0.257191
2012-03-14 10:00:00+02:00,0.190512
2013-03-13 10:00:00+02:00,0.095256
2014-03-12 10:00:00+02:00,0.095256
2015-03-13 10:00:00+02:00,0.047628
2016-03-17 10:00:00+02:00,0.076205
2017-03-17 10:00:00+02:00,0.076205
2018-03-16 10:00:00+02:00,0.04
2019-03-18 10:00:00+02:00,0.07
2020-03-17 10:00:00+02:00,0.1
2021-03-18 10:00:00+02:00,0.15
2022-03-22 10:00:00+02:00,0.17
2023-03-24 10:00:00+02:00,0.17
2024-03-21 10:00:00+02:00,0.17
2025-03-28 10:00:00+02:00,0.18
2026-03-25 10:00:00+02:00,0.19
