Date,Dividends
2002-04-04 10:00:00+03:00,0.622942
2003-04-11 10:00:00+03:00,0.355967
2004-04-15 10:00:00+03:00,1.423868
2004-09-16 10:00:00+03:00,0.889918
2005-04-15 10:00:00+03:00,1.245885
2006-04-07 10:00:00+03:00,1.423868
2007-04-20 10:00:00+03:00,0.711934
2008-04-11 10:00:00+03:00,0.711934
2010-04-01 10:00:00+03:00,0.889918
2011-04-07 10:00:00+03:00,1.779835
2012-03-30 10:00:00+03:00,1.779835
2013-03-28 10:00:00+02:00,1.067901
2013-12-11 10:00:00+02:00,1.779835
2015-03-27 10:00:00+02:00,0.711934
2016-03-18 10:00:00+02:00,0.783128
2017-04-05 10:00:00+03:00,0.355967
2018-03-23 10:00:00+02:00,1.067901
2019-03-22 10:00:00+02:00,0.640741
2020-03-23 10:00:00+02:00,0.640741
2021-03-24 10:00:00+02:00,0.711934
2022-09-07 10:00:00+03:00,0.355967
2022-12-07 10:00:00+02:00,0.355967
2023-09-05 10:00:00+03:00,0.711934
