Date,Dividends
2000-04-12 10:00:00+03:00,0.589186
2001-04-04 10:00:00+03:00,0.589186
2002-04-03 10:00:00+03:00,0.589186
2003-03-26 10:00:00+02:00,0.883778
2004-03-31 10:00:00+03:00,1.325667
2004-12-09 10:00:00+02:00,0.981976
2005-03-30 10:00:00+03:00,0.981976
2006-03-22 10:00:00+02:00,1.080173
2007-03-21 10:00:00+02:00,1.276569
2008-03-19 10:00:00+02:00,1.325667
2009-03-18 10:00:00+02:00,0.608825
2010-03-17 10:00:00+02:00,0.72
2011-03-23 10:00:00+02:00,0.82
2012-03-16 10:00:00+02:00,0.5
2013-03-22 10:00:00+02:00,0.6
2014-03-19 10:00:00+02:00,0.4
